~id,~label,ip_id:String,ip:String,is_vpn:Int,reputation_score:Double
IP_Y41F1C6QYW,ip,IP_Y41F1C6QYW,58.73.102.249,0,0.177
IP_LM73EV880E,ip,IP_LM73EV880E,196.107.108.171,0,0.157
IP_97NABUO970,ip,IP_97NABUO970,150.23.211.106,0,0.075
IP_UCHSA218WF,ip,IP_UCHSA218WF,197.245.30.191,0,0.137
IP_NYYRBHQS60,ip,IP_NYYRBHQS60,31.69.187.229,0,0.269
IP_A4MBF35B5M,ip,IP_A4MBF35B5M,135.68.32.59,0,0.347
IP_G5OZV4HKS5,ip,IP_G5OZV4HKS5,146.126.12.206,0,0.097
IP_UE0AA7EKKZ,ip,IP_UE0AA7EKKZ,4.161.167.2,0,0.356
IP_ON2V1FSL7P,ip,IP_ON2V1FSL7P,173.164.16.73,0,0.415
IP_LW3YKMV1PU,ip,IP_LW3YKMV1PU,216.44.71.165,0,0.333
IP_B4YIMGECJS,ip,IP_B4YIMGECJS,158.71.149.49,0,0.132
IP_Y2WLKPQDQ8,ip,IP_Y2WLKPQDQ8,33.252.116.129,0,0.194
IP_T0REQ7L8ZI,ip,IP_T0REQ7L8ZI,193.99.156.173,0,0.383
IP_UXF0W36W91,ip,IP_UXF0W36W91,150.67.75.46,0,0.24
IP_KDHB3PV5RU,ip,IP_KDHB3PV5RU,140.221.29.252,0,0.232
IP_81UFZG5CJ1,ip,IP_81UFZG5CJ1,176.142.176.143,0,0.085
IP_TUXCSL7JBA,ip,IP_TUXCSL7JBA,105.255.202.57,0,0.285
IP_1SE0I7K26E,ip,IP_1SE0I7K26E,213.105.71.124,0,0.178
IP_SNGDLL1NGQ,ip,IP_SNGDLL1NGQ,143.74.246.182,0,0.315
IP_DSC46ECQJQ,ip,IP_DSC46ECQJQ,166.124.51.60,0,0.279
IP_B5Q8IVD827,ip,IP_B5Q8IVD827,172.249.235.171,0,0.13
IP_Y1U2LF9RYR,ip,IP_Y1U2LF9RYR,130.195.191.73,0,0.464
IP_6IAGY9NDC5,ip,IP_6IAGY9NDC5,173.255.77.212,0,0.15
IP_Z3M5TWL3F2,ip,IP_Z3M5TWL3F2,95.238.171.35,0,0.196
IP_HSPUDWDU4R,ip,IP_HSPUDWDU4R,140.144.205.239,0,0.253
IP_799EIVYWRJ,ip,IP_799EIVYWRJ,158.220.30.100,0,0.199
IP_M9H9LBZGB6,ip,IP_M9H9LBZGB6,199.28.171.167,0,0.193
IP_EA7K9PXVIA,ip,IP_EA7K9PXVIA,110.229.160.13,0,0.251
IP_V1UAGFY946,ip,IP_V1UAGFY946,217.127.33.75,0,0.221
IP_ENXDBNBC2K,ip,IP_ENXDBNBC2K,214.232.151.135,0,0.393
IP_HGQXF3P9WO,ip,IP_HGQXF3P9WO,182.2.81.26,0,0.151
IP_IHT5DACJE8,ip,IP_IHT5DACJE8,216.128.131.239,0,0.254
IP_A2KEP9WJS8,ip,IP_A2KEP9WJS8,188.234.221.204,0,0.25
IP_SBWT8PCGE6,ip,IP_SBWT8PCGE6,174.82.197.63,0,0.186
IP_VINY2EJR1L,ip,IP_VINY2EJR1L,150.145.180.195,0,0.308
IP_K8T6EQJYQP,ip,IP_K8T6EQJYQP,23.62.238.220,0,0.201
IP_31Q25URSR0,ip,IP_31Q25URSR0,39.231.48.41,0,0.24
IP_STP895SRZW,ip,IP_STP895SRZW,105.205.148.129,0,0.22
IP_9Q7U2AKN4W,ip,IP_9Q7U2AKN4W,167.209.24.143,0,0.114
IP_9L6H6OU9SB,ip,IP_9L6H6OU9SB,149.2.190.238,0,0.149
IP_GB35WC8FVW,ip,IP_GB35WC8FVW,206.225.3.236,0,0.457
IP_3JZXZJ2FOE,ip,IP_3JZXZJ2FOE,217.151.242.141,0,0.136
IP_I1BYMPTIK8,ip,IP_I1BYMPTIK8,170.154.60.81,0,0.228
IP_SP1XIAM8NM,ip,IP_SP1XIAM8NM,175.213.202.184,0,0.545
IP_3D3AUBUS9H,ip,IP_3D3AUBUS9H,216.66.155.166,0,0.161
IP_9D5AQOX6QU,ip,IP_9D5AQOX6QU,115.52.125.54,0,0.236
IP_HPF0NKT33W,ip,IP_HPF0NKT33W,202.85.236.210,0,0.265
IP_5YJKWOBW6K,ip,IP_5YJKWOBW6K,148.126.63.188,0,0.124
IP_C24GGTY7NI,ip,IP_C24GGTY7NI,104.241.104.179,0,0.385
IP_TMAHKZP6CY,ip,IP_TMAHKZP6CY,118.80.22.232,0,0.301
IP_YXUMYVS210,ip,IP_YXUMYVS210,159.163.55.1,0,0.247
IP_6RT3XA8PG2,ip,IP_6RT3XA8PG2,173.137.61.177,0,0.033
IP_GYZOYJM6Q8,ip,IP_GYZOYJM6Q8,40.40.18.200,0,0.349
IP_TNW0CJ95GM,ip,IP_TNW0CJ95GM,214.230.19.194,0,0.13
IP_TZXN8VGX1X,ip,IP_TZXN8VGX1X,196.31.170.91,0,0.12
IP_YHEFUBTF8W,ip,IP_YHEFUBTF8W,207.192.14.102,0,0.01
IP_0BRWTGX7YJ,ip,IP_0BRWTGX7YJ,84.156.133.124,0,0.024
IP_39V5NRDTWA,ip,IP_39V5NRDTWA,43.103.214.2,0,0.105
IP_RP2TJEJ1OL,ip,IP_RP2TJEJ1OL,137.26.65.3,0,0.114
IP_MEINSQVRWJ,ip,IP_MEINSQVRWJ,199.254.20.181,0,0.283
IP_T9I3KJSGS1,ip,IP_T9I3KJSGS1,74.190.57.185,0,0.287
IP_89UBFEYAVZ,ip,IP_89UBFEYAVZ,132.210.129.131,0,0.151
IP_JITORT8BWO,ip,IP_JITORT8BWO,142.220.17.206,0,0.074
IP_L14GI6T0T9,ip,IP_L14GI6T0T9,223.93.245.43,0,0.523
IP_EYO5TM9L9M,ip,IP_EYO5TM9L9M,153.251.205.185,0,0.17
IP_9FTUJFE1KT,ip,IP_9FTUJFE1KT,56.123.120.95,0,0.149
IP_ZCGYZXASCN,ip,IP_ZCGYZXASCN,205.195.207.21,0,0.12
IP_372GPL9J0M,ip,IP_372GPL9J0M,145.252.219.12,0,0.089
IP_WEMPSQHDNC,ip,IP_WEMPSQHDNC,58.43.134.40,0,0.166
IP_EF1NB026TD,ip,IP_EF1NB026TD,214.5.239.101,0,0.318
IP_OWW505BZBQ,ip,IP_OWW505BZBQ,113.46.178.178,0,0.247
IP_SN5M6SBF0E,ip,IP_SN5M6SBF0E,211.116.92.221,0,0.025
IP_XH7500RD5H,ip,IP_XH7500RD5H,182.164.243.34,0,0.113
IP_4TVSDKFKGE,ip,IP_4TVSDKFKGE,76.108.222.141,0,0.156
IP_NUSEF9AMXU,ip,IP_NUSEF9AMXU,56.64.85.49,0,0.595
IP_2OBONE0K1D,ip,IP_2OBONE0K1D,148.149.79.52,0,0.26
IP_3WEE7ASOK4,ip,IP_3WEE7ASOK4,207.225.152.73,0,0.312
IP_YFYL5VD657,ip,IP_YFYL5VD657,190.130.92.116,0,0.206
IP_CKI0JQWL1O,ip,IP_CKI0JQWL1O,170.213.210.229,0,0.08
IP_VZOUNLR84O,ip,IP_VZOUNLR84O,200.99.149.146,0,0.06
IP_J0LISG71WK,ip,IP_J0LISG71WK,196.249.213.28,0,0.02
IP_Z6HLEQ3DJL,ip,IP_Z6HLEQ3DJL,205.9.181.151,0,0.121
IP_FVDN8DZWSJ,ip,IP_FVDN8DZWSJ,99.239.199.207,0,0.149
IP_42119FUCJ8,ip,IP_42119FUCJ8,20.241.246.10,0,0.344
IP_62G7GWYZR0,ip,IP_62G7GWYZR0,45.97.11.88,0,0.187
IP_BJFCV6Q330,ip,IP_BJFCV6Q330,211.49.29.96,0,0.292
IP_CHJOGGD4D5,ip,IP_CHJOGGD4D5,213.233.251.108,0,0.507
IP_IJIR09SO46,ip,IP_IJIR09SO46,50.126.221.123,0,0.317
IP_GW2NGB6C7J,ip,IP_GW2NGB6C7J,133.144.204.195,0,0.181
IP_C07I1HFWYG,ip,IP_C07I1HFWYG,20.30.252.120,0,0.257
IP_VYU57LWPCS,ip,IP_VYU57LWPCS,19.147.220.21,0,0.044
IP_VBDOCZJJBR,ip,IP_VBDOCZJJBR,140.25.245.8,0,0.073
IP_YX8OFFC5HM,ip,IP_YX8OFFC5HM,114.194.218.167,0,0.209
IP_HSATXW7W80,ip,IP_HSATXW7W80,206.244.73.75,0,0.236
IP_B3YQY2945S,ip,IP_B3YQY2945S,160.254.158.92,0,0.058
IP_BUARS5E9RT,ip,IP_BUARS5E9RT,101.208.174.11,0,0.273
IP_39BO8YFAIG,ip,IP_39BO8YFAIG,154.154.169.33,0,0.245
IP_OVN9HDYO8Z,ip,IP_OVN9HDYO8Z,155.179.202.120,0,0.096
IP_QU4EQRUESZ,ip,IP_QU4EQRUESZ,208.76.27.14,0,0.256
IP_GBWAK7JP5P,ip,IP_GBWAK7JP5P,58.3.119.134,0,0.294
IP_EO938ZBO2I,ip,IP_EO938ZBO2I,177.123.241.71,0,0.17
IP_TT62RPSDVK,ip,IP_TT62RPSDVK,92.93.36.217,0,0.009
IP_1UD45XEQCY,ip,IP_1UD45XEQCY,193.107.25.124,0,0.371
IP_7Z3CSVDNQG,ip,IP_7Z3CSVDNQG,203.58.1.187,0,0.284
IP_S0MC3I0XTH,ip,IP_S0MC3I0XTH,129.81.136.235,0,0.283
IP_FRE2WQURZZ,ip,IP_FRE2WQURZZ,222.156.29.125,0,0.03
IP_PV5OJ4LJS9,ip,IP_PV5OJ4LJS9,138.43.97.98,0,0.227
IP_ZUBCG04PG6,ip,IP_ZUBCG04PG6,194.73.46.224,0,0.191
IP_KE7GRSJH4W,ip,IP_KE7GRSJH4W,220.24.105.252,0,0.139
IP_3URO7LLDMK,ip,IP_3URO7LLDMK,149.176.115.60,0,0.07
IP_QZU634Q19K,ip,IP_QZU634Q19K,43.49.183.220,0,0.49
IP_906WVYZPVL,ip,IP_906WVYZPVL,32.162.123.15,0,0.068
IP_BR043FOBRX,ip,IP_BR043FOBRX,215.14.234.28,0,0.368
IP_NOUXEGCPLA,ip,IP_NOUXEGCPLA,72.91.240.76,0,0.114
IP_VAJIYELDW9,ip,IP_VAJIYELDW9,176.226.188.84,0,0.303
IP_6NWH5KG1FW,ip,IP_6NWH5KG1FW,139.77.248.133,0,0.103
IP_SRY22DP2DU,ip,IP_SRY22DP2DU,141.166.211.35,0,0.321
IP_84QZUDXWTF,ip,IP_84QZUDXWTF,193.180.128.174,0,0.21
IP_Z4MU7SMJOZ,ip,IP_Z4MU7SMJOZ,129.253.3.84,0,0.199
IP_6N2QWMSF7L,ip,IP_6N2QWMSF7L,178.4.173.144,0,0.05
IP_BK00F0LJB9,ip,IP_BK00F0LJB9,204.223.255.52,0,0.121
IP_UF2YHIDWD1,ip,IP_UF2YHIDWD1,183.36.182.167,0,0.084
IP_797Z9PYHDL,ip,IP_797Z9PYHDL,212.120.154.56,0,0.109
IP_J43T69XYMJ,ip,IP_J43T69XYMJ,139.20.202.138,0,0.142
IP_JRQDPJONOB,ip,IP_JRQDPJONOB,55.151.3.101,0,0.228
IP_AUZIRMXW1Z,ip,IP_AUZIRMXW1Z,200.26.101.18,0,0.327
IP_YIV8OGN50P,ip,IP_YIV8OGN50P,210.100.240.204,0,0.087
IP_KBD41RXWG4,ip,IP_KBD41RXWG4,166.142.42.16,0,0.152
IP_OI1NEXNPKQ,ip,IP_OI1NEXNPKQ,90.16.71.255,0,0.16
IP_W4L8DU202E,ip,IP_W4L8DU202E,199.246.17.157,0,0.044
IP_P1E55JNBRX,ip,IP_P1E55JNBRX,116.101.25.193,0,0.108
IP_LKA1FSZXSP,ip,IP_LKA1FSZXSP,49.3.28.39,0,0.079
IP_2ODHJAQC7K,ip,IP_2ODHJAQC7K,21.57.48.89,0,0.144
IP_OB5TIBYIK9,ip,IP_OB5TIBYIK9,102.187.111.179,0,0.094
IP_6NSBKPGUUU,ip,IP_6NSBKPGUUU,198.143.204.26,0,0.248
IP_O502EPPHCD,ip,IP_O502EPPHCD,8.42.209.59,0,0.119
IP_C9V3W0L0KN,ip,IP_C9V3W0L0KN,9.154.30.223,0,0.318
IP_5R3DNS7X02,ip,IP_5R3DNS7X02,171.115.134.109,0,0.29
IP_SVXPS2Q882,ip,IP_SVXPS2Q882,123.239.166.150,0,0.064
IP_PA3GG11VUA,ip,IP_PA3GG11VUA,174.163.70.254,0,0.222
IP_1QQ1B4DG9O,ip,IP_1QQ1B4DG9O,45.98.178.225,0,0.3
IP_TH0J0KVUIG,ip,IP_TH0J0KVUIG,221.101.210.200,0,0.339
IP_TH8QGV1TPY,ip,IP_TH8QGV1TPY,146.160.247.196,0,0.235
IP_7A0QPLSIWH,ip,IP_7A0QPLSIWH,218.189.114.8,0,0.293
IP_VUTSLKPQIZ,ip,IP_VUTSLKPQIZ,215.176.223.123,0,0.29
IP_VLI65VOKQV,ip,IP_VLI65VOKQV,152.128.203.149,0,0.062
IP_UGEJBDOR83,ip,IP_UGEJBDOR83,194.48.24.156,0,0.198
IP_N1Q8K8WYZ4,ip,IP_N1Q8K8WYZ4,198.3.69.164,0,0.346
IP_U38REEF4H5,ip,IP_U38REEF4H5,190.87.123.64,0,0.222
IP_F1G6LB6S1M,ip,IP_F1G6LB6S1M,153.38.115.108,0,0.398
IP_WQOITQGYGH,ip,IP_WQOITQGYGH,93.23.58.93,0,0.201
IP_F0PY5767EM,ip,IP_F0PY5767EM,171.95.69.194,0,0.325
IP_6Z1MWLC6XR,ip,IP_6Z1MWLC6XR,182.119.67.75,0,0.091
IP_4CYJK1U6WZ,ip,IP_4CYJK1U6WZ,207.80.170.202,0,0.212
IP_GXB169LPID,ip,IP_GXB169LPID,20.59.127.245,0,0.205
IP_BJM1Y9NPIB,ip,IP_BJM1Y9NPIB,39.219.60.113,0,0.09
IP_N95WWTY3M2,ip,IP_N95WWTY3M2,218.195.73.38,0,0.265
IP_LZ468WO0RW,ip,IP_LZ468WO0RW,220.13.98.1,0,0.24
IP_65Y74XM4IQ,ip,IP_65Y74XM4IQ,48.83.236.76,0,0.284
IP_6VPXW1MA32,ip,IP_6VPXW1MA32,31.237.153.170,0,0.077
IP_XJU7VFS3OB,ip,IP_XJU7VFS3OB,90.125.230.140,0,0.341
IP_ZXN5HPLR8L,ip,IP_ZXN5HPLR8L,11.223.93.45,0,0.162
IP_YVOVLJEP9I,ip,IP_YVOVLJEP9I,60.120.193.43,0,0.275
IP_J3ERRFWL0M,ip,IP_J3ERRFWL0M,192.125.227.142,0,0.158
IP_NRT2T8HZCJ,ip,IP_NRT2T8HZCJ,198.62.87.253,0,0.081
IP_LZHIQPVZYH,ip,IP_LZHIQPVZYH,62.121.249.157,0,0.125
IP_YKLG20RF0A,ip,IP_YKLG20RF0A,203.148.153.207,0,0.061
IP_MFISE1JCNF,ip,IP_MFISE1JCNF,210.29.153.54,0,0.104
IP_YOOHKQWD8B,ip,IP_YOOHKQWD8B,170.205.107.234,0,0.157
IP_K9Q3MMQ374,ip,IP_K9Q3MMQ374,177.192.195.184,0,0.263
IP_853XC486DX,ip,IP_853XC486DX,165.115.76.236,0,0.03
IP_2FLKDOCYXN,ip,IP_2FLKDOCYXN,138.137.136.112,0,0.155
IP_VQOJ30PJL5,ip,IP_VQOJ30PJL5,156.212.205.100,0,0.067
IP_VRCAM8MAVB,ip,IP_VRCAM8MAVB,156.87.115.151,0,0.254
IP_I7I5HIYZ3J,ip,IP_I7I5HIYZ3J,196.182.150.163,0,0.327
IP_U2U2GITOBX,ip,IP_U2U2GITOBX,222.170.146.42,0,0.16
IP_I9GZKPT8CE,ip,IP_I9GZKPT8CE,222.13.118.250,0,0.152
IP_7438196OEU,ip,IP_7438196OEU,171.153.100.115,0,0.187
IP_9TAMAHL256,ip,IP_9TAMAHL256,189.100.233.182,0,0.312
IP_UFJUGLXDSA,ip,IP_UFJUGLXDSA,179.153.0.164,0,0.36
IP_WU918VCWOR,ip,IP_WU918VCWOR,166.155.26.83,0,0.483
IP_3VLLMZGMSU,ip,IP_3VLLMZGMSU,169.157.150.154,0,0.04
IP_M8I73P4FWK,ip,IP_M8I73P4FWK,157.129.48.247,0,0.32
IP_YZU4KNL87N,ip,IP_YZU4KNL87N,170.11.108.190,0,0.104
IP_PNRRIPPJ7F,ip,IP_PNRRIPPJ7F,207.209.222.133,0,0.098
IP_L3I34MR8NV,ip,IP_L3I34MR8NV,198.131.87.8,0,0.15
IP_PP3L116FVV,ip,IP_PP3L116FVV,27.204.56.94,0,0.293
IP_CCL07OMP16,ip,IP_CCL07OMP16,2.175.52.169,0,0.135
IP_6WCBODLRMB,ip,IP_6WCBODLRMB,220.159.226.242,0,0.214
IP_2UN3AZZ533,ip,IP_2UN3AZZ533,84.218.38.165,0,0.136
IP_HDDG4ZYUCL,ip,IP_HDDG4ZYUCL,82.166.105.106,0,0.053
IP_Q40548AKT1,ip,IP_Q40548AKT1,19.169.97.217,0,0.113
IP_XUSAS2T61O,ip,IP_XUSAS2T61O,66.34.92.118,0,0.134
IP_ROEN9OLN0I,ip,IP_ROEN9OLN0I,72.157.215.86,0,0.226
IP_WOIE0VX7ZM,ip,IP_WOIE0VX7ZM,114.59.231.31,0,0.239
IP_G7OJODU3RR,ip,IP_G7OJODU3RR,5.131.2.224,0,0.249
IP_8N6UFXRMSE,ip,IP_8N6UFXRMSE,159.42.123.220,0,0.064
IP_C73N6885BB,ip,IP_C73N6885BB,2.250.151.102,0,0.249
IP_A1805F08GC,ip,IP_A1805F08GC,76.135.200.171,0,0.175
IP_LNARL8TFYT,ip,IP_LNARL8TFYT,35.85.53.142,0,0.067
IP_EEA5USSC0K,ip,IP_EEA5USSC0K,77.10.79.96,0,0.316
IP_XINHKJVVTK,ip,IP_XINHKJVVTK,52.168.194.154,0,0.045
IP_HL2IFAKGDZ,ip,IP_HL2IFAKGDZ,81.32.242.112,0,0.094
IP_OF1XKZV72L,ip,IP_OF1XKZV72L,72.212.49.146,0,0.329
IP_XNF1JWGW6H,ip,IP_XNF1JWGW6H,111.187.66.109,0,0.181
IP_QLPQTOIS4E,ip,IP_QLPQTOIS4E,188.246.179.50,0,0.157
IP_16MTTO6FXG,ip,IP_16MTTO6FXG,81.52.220.176,0,0.181
IP_3UQU6F32QL,ip,IP_3UQU6F32QL,200.161.118.91,0,0.182
IP_AC13MINEL3,ip,IP_AC13MINEL3,155.204.27.149,0,0.366
IP_7Q02BK8QKZ,ip,IP_7Q02BK8QKZ,213.109.88.227,0,0.151
IP_TE4U8CDC5E,ip,IP_TE4U8CDC5E,213.152.181.91,0,0.234
IP_8AKMGX08I2,ip,IP_8AKMGX08I2,129.99.255.1,0,0.038
IP_1NC70SOMLN,ip,IP_1NC70SOMLN,170.47.251.232,0,0.138
IP_KARWCL0136,ip,IP_KARWCL0136,198.175.187.69,0,0.249
IP_LEOTWIDDD6,ip,IP_LEOTWIDDD6,21.111.228.129,0,0.07
IP_UX50H08XA8,ip,IP_UX50H08XA8,180.60.194.240,0,0.131
IP_F084CVNO5Q,ip,IP_F084CVNO5Q,191.182.212.165,0,0.318
IP_5L56KZPDY8,ip,IP_5L56KZPDY8,26.154.217.69,0,0.252
IP_1MVMAFZ598,ip,IP_1MVMAFZ598,44.28.180.189,0,0.368
IP_OX85U1LH6Z,ip,IP_OX85U1LH6Z,197.40.135.163,0,0.125
IP_K8WJPJZ659,ip,IP_K8WJPJZ659,145.15.32.142,0,0.063
IP_KUBOA7SG04,ip,IP_KUBOA7SG04,75.238.80.83,0,0.142
IP_50PEPUMWOL,ip,IP_50PEPUMWOL,177.39.166.77,0,0.132
IP_T6OTMFZIOC,ip,IP_T6OTMFZIOC,217.92.41.146,0,0.221
IP_5L751WOJ5F,ip,IP_5L751WOJ5F,64.154.127.213,0,0.113
IP_MW5CVRUBIP,ip,IP_MW5CVRUBIP,165.78.238.200,0,0.325
IP_QBZA4E2QSC,ip,IP_QBZA4E2QSC,199.116.3.20,0,0.131
IP_FVZ2CNQH11,ip,IP_FVZ2CNQH11,80.223.224.65,0,0.108
IP_BG1G7IU7GJ,ip,IP_BG1G7IU7GJ,213.168.248.83,0,0.069
IP_P1PS7T07AK,ip,IP_P1PS7T07AK,188.126.8.236,0,0.126
IP_MXXSS0K0FW,ip,IP_MXXSS0K0FW,199.155.203.193,0,0.292
IP_LR6QYHIRP8,ip,IP_LR6QYHIRP8,144.221.205.114,0,0.398
IP_CIS2KFI6G8,ip,IP_CIS2KFI6G8,206.161.127.55,0,0.09
IP_9W6MCLNZ8O,ip,IP_9W6MCLNZ8O,136.174.247.53,0,0.175
IP_RB92MKVHIJ,ip,IP_RB92MKVHIJ,113.38.246.1,0,0.539
IP_U6UTIXXA48,ip,IP_U6UTIXXA48,151.138.64.192,0,0.114
IP_72WNHKM7HG,ip,IP_72WNHKM7HG,68.83.176.183,0,0.21
IP_5JYU0UC8G8,ip,IP_5JYU0UC8G8,200.222.158.143,0,0.208
IP_SNM7V4J6X8,ip,IP_SNM7V4J6X8,203.24.96.235,0,0.194
IP_7XPR357C03,ip,IP_7XPR357C03,212.162.87.82,0,0.236
IP_F87LCHJT9B,ip,IP_F87LCHJT9B,73.117.85.98,0,0.212
IP_52WP07VT8M,ip,IP_52WP07VT8M,131.204.123.137,0,0.268
IP_UIVI6MDQ6I,ip,IP_UIVI6MDQ6I,159.121.45.221,0,0.221
IP_T37OFP20KS,ip,IP_T37OFP20KS,32.202.11.43,0,0.27
IP_2X0HA8WU50,ip,IP_2X0HA8WU50,220.29.237.24,0,0.097
IP_TG51XSPAA1,ip,IP_TG51XSPAA1,211.218.210.95,0,0.347
IP_QY9T13N6XC,ip,IP_QY9T13N6XC,202.243.91.96,0,0.163
IP_YMEFZ4V0V1,ip,IP_YMEFZ4V0V1,218.210.153.79,0,0.358
IP_WVB0O28AS8,ip,IP_WVB0O28AS8,176.198.59.230,0,0.211
IP_AGRNAQORGN,ip,IP_AGRNAQORGN,16.71.227.91,0,0.257
IP_LHO80DCOKV,ip,IP_LHO80DCOKV,221.229.148.206,0,0.048
IP_KXZN0M18XB,ip,IP_KXZN0M18XB,189.100.219.162,0,0.103
IP_RIRKVOL8FG,ip,IP_RIRKVOL8FG,213.7.88.169,0,0.114
IP_Z9C71SYAM9,ip,IP_Z9C71SYAM9,176.14.188.246,0,0.306
IP_O8KECR9PBH,ip,IP_O8KECR9PBH,138.58.42.133,0,0.086
IP_P3R3BDWQYP,ip,IP_P3R3BDWQYP,129.82.13.101,0,0.217
IP_EI7J8J6A5T,ip,IP_EI7J8J6A5T,198.87.122.78,0,0.157
IP_T3F07AJ7BE,ip,IP_T3F07AJ7BE,66.106.108.141,0,0.104
IP_W6MGBH6C3X,ip,IP_W6MGBH6C3X,37.182.144.168,0,0.288
IP_CVMW9JAF92,ip,IP_CVMW9JAF92,67.34.89.187,0,0.304
IP_DQU0LBK2Q8,ip,IP_DQU0LBK2Q8,43.25.184.14,0,0.205
IP_DP41YSXLER,ip,IP_DP41YSXLER,196.115.13.231,0,0.099
IP_DOVW8MNZQN,ip,IP_DOVW8MNZQN,94.201.171.165,0,0.165
IP_OEPRWG5L23,ip,IP_OEPRWG5L23,211.170.91.111,0,0.271
IP_26T0DUXQ7A,ip,IP_26T0DUXQ7A,138.70.138.113,0,0.133
IP_1GDFG32SDP,ip,IP_1GDFG32SDP,131.136.252.60,0,0.07
IP_TB4DNESZRG,ip,IP_TB4DNESZRG,28.155.56.27,0,0.047
IP_AWZ894A2GK,ip,IP_AWZ894A2GK,40.237.158.243,0,0.148
IP_10EWYPIOPJ,ip,IP_10EWYPIOPJ,219.187.5.142,0,0.038
IP_343GCCB2WR,ip,IP_343GCCB2WR,168.246.242.139,0,0.488
IP_STEI2VX4XD,ip,IP_STEI2VX4XD,37.182.96.208,0,0.257
IP_OUOWTVOHLC,ip,IP_OUOWTVOHLC,181.21.238.72,0,0.078
IP_F2M5OGBI7I,ip,IP_F2M5OGBI7I,2.52.128.71,0,0.282
IP_5IN2SQGMUB,ip,IP_5IN2SQGMUB,182.96.126.184,0,0.088
IP_UECAZYYBVI,ip,IP_UECAZYYBVI,46.131.181.117,0,0.073
IP_HQNE3AL9UB,ip,IP_HQNE3AL9UB,151.253.82.87,0,0.281
IP_1ZTPSFDCK7,ip,IP_1ZTPSFDCK7,197.81.69.32,0,0.269
IP_15I06FTSBY,ip,IP_15I06FTSBY,153.238.195.118,0,0.273
IP_Z0JI6IPM0T,ip,IP_Z0JI6IPM0T,73.162.124.102,0,0.493
IP_QAKZEO74I6,ip,IP_QAKZEO74I6,169.100.81.43,0,0.136
IP_0N0GPY2GWJ,ip,IP_0N0GPY2GWJ,159.15.218.43,0,0.404
IP_SHKIALKNXN,ip,IP_SHKIALKNXN,49.21.61.65,0,0.221
IP_52GO7FYLNK,ip,IP_52GO7FYLNK,65.132.36.159,0,0.267
IP_CVIQWV2250,ip,IP_CVIQWV2250,211.104.155.167,0,0.073
IP_S56H05LOWZ,ip,IP_S56H05LOWZ,211.34.73.53,0,0.118
IP_4XODU31FBD,ip,IP_4XODU31FBD,15.120.154.233,0,0.123
IP_PBKVP8T1H8,ip,IP_PBKVP8T1H8,222.32.24.69,0,0.136
IP_HBCHPI796V,ip,IP_HBCHPI796V,221.200.195.136,0,0.241
IP_44JZJ4KN2L,ip,IP_44JZJ4KN2L,184.36.110.233,0,0.069
IP_WQV1UR1PYM,ip,IP_WQV1UR1PYM,213.35.52.23,0,0.194
IP_MM45GAZVVM,ip,IP_MM45GAZVVM,141.200.216.44,0,0.065
IP_I177EDW3T6,ip,IP_I177EDW3T6,128.218.107.2,0,0.17
IP_U513OMVKEJ,ip,IP_U513OMVKEJ,139.50.220.137,0,0.047
IP_DVT65J4PQ5,ip,IP_DVT65J4PQ5,86.101.81.15,0,0.087
IP_221DX61FHH,ip,IP_221DX61FHH,150.201.56.191,0,0.242
IP_ZYGJVBZWDY,ip,IP_ZYGJVBZWDY,12.251.237.20,0,0.176
IP_7AXF3G1FAF,ip,IP_7AXF3G1FAF,1.128.42.38,0,0.092
IP_VA3SD0ZK8L,ip,IP_VA3SD0ZK8L,39.48.226.59,0,0.106
IP_FICV7HCGF0,ip,IP_FICV7HCGF0,145.224.225.199,0,0.086
IP_AXS9J5QW77,ip,IP_AXS9J5QW77,183.182.73.3,0,0.316
IP_R0QJCZY3Z0,ip,IP_R0QJCZY3Z0,203.65.49.118,0,0.192
IP_DAGEJILA54,ip,IP_DAGEJILA54,134.195.178.201,0,0.241
IP_H25Q6EMMFO,ip,IP_H25Q6EMMFO,218.182.191.253,0,0.217
IP_H48MUZG4QB,ip,IP_H48MUZG4QB,158.233.40.216,0,0.071
IP_XUKMU16GQJ,ip,IP_XUKMU16GQJ,179.46.195.30,0,0.151
IP_WTAY9VKKMN,ip,IP_WTAY9VKKMN,195.177.246.144,0,0.073
IP_ND57SKH2C2,ip,IP_ND57SKH2C2,43.250.226.156,0,0.082
IP_UJHLJG9TB8,ip,IP_UJHLJG9TB8,140.184.208.221,0,0.215
IP_CWJJ4F51FN,ip,IP_CWJJ4F51FN,142.248.230.54,0,0.209
IP_J4TX3AWULX,ip,IP_J4TX3AWULX,211.202.174.255,0,0.229
IP_3I72M26L9F,ip,IP_3I72M26L9F,214.95.25.102,0,0.084
IP_G6KW2PM9ZP,ip,IP_G6KW2PM9ZP,195.71.72.201,0,0.132
IP_2MM93I9C6Y,ip,IP_2MM93I9C6Y,219.137.7.213,0,0.54
IP_5AKGUT0MQP,ip,IP_5AKGUT0MQP,129.207.4.97,0,0.219
IP_SQG1KTKPUO,ip,IP_SQG1KTKPUO,184.147.211.211,0,0.086
IP_R2AX02CXDZ,ip,IP_R2AX02CXDZ,212.123.248.29,0,0.081
IP_B765KR94XY,ip,IP_B765KR94XY,60.99.143.190,0,0.176
