~id,~label,account_id:String,user_id:String,country:String,channel:String,kyc_level:String,status:String,is_fraud:Int,risk_score:Double
A_47VDQPTZUP,account,A_47VDQPTZUP,U_IWI08L0HG9,CA,mobile,full,active,0,0.0
A_K1R2TD8Y6C,account,A_K1R2TD8Y6C,U_NCBEKGV1BB,AU,api,full,active,0,0.0
A_S8MVGBMEOF,account,A_S8MVGBMEOF,U_HG5ZMTGA46,CA,mobile,basic,active,0,0.0
A_6LF2SABVOA,account,A_6LF2SABVOA,U_AYN2D7KI3X,CA,api,none,active,0,0.0
A_JUNBKX0XD0,account,A_JUNBKX0XD0,U_79955CF72G,DE,mobile,basic,active,0,0.0
A_6EBKHASPTP,account,A_6EBKHASPTP,U_NNV9IBWGT2,US,api,none,active,0,0.0
A_NF5SJEIGTB,account,A_NF5SJEIGTB,U_LB25485HCQ,GB,web,basic,active,0,0.0
A_YCH0AF3LFL,account,A_YCH0AF3LFL,U_XCS1XSRQLN,BR,web,basic,active,0,0.0
A_PQY03N6675,account,A_PQY03N6675,U_ZZRJO7VBHH,US,mobile,basic,active,0,0.0
A_HSOBDDI4HZ,account,A_HSOBDDI4HZ,U_5OL5U7NTED,US,api,full,active,0,0.0
A_6ZXSFLML0X,account,A_6ZXSFLML0X,U_QMVQWPQO2L,DE,mobile,full,active,0,0.0
A_0HIJA6BX7M,account,A_0HIJA6BX7M,U_NGIXMC4SX2,AU,api,full,active,0,0.0
A_SMSMM4PVM4,account,A_SMSMM4PVM4,U_7DCBHHLK3Y,CA,web,basic,active,0,0.0
A_0VVW8X11PH,account,A_0VVW8X11PH,U_JZ99106AK3,CA,api,none,active,0,0.0
A_C345ZN4MOT,account,A_C345ZN4MOT,U_2OOUXQS1FO,GB,web,full,active,0,0.0
A_46ATNTKR3Y,account,A_46ATNTKR3Y,U_I0RS210Q2L,US,mobile,basic,active,0,0.0
A_QNHG2KLTY5,account,A_QNHG2KLTY5,U_G1ZHQUNUE7,CA,mobile,full,active,0,0.0
A_DPWB0BQ67J,account,A_DPWB0BQ67J,U_A34MPYO2TL,DE,mobile,basic,active,0,0.0
A_QQCYPC0U2H,account,A_QQCYPC0U2H,U_A27F8LWVV5,CA,mobile,basic,active,0,0.0
A_4PI30PGNH1,account,A_4PI30PGNH1,U_A27F8LWVV5,CA,mobile,basic,active,0,0.0
A_25LD9E93N2,account,A_25LD9E93N2,U_9HOTGDUQ6D,CA,mobile,basic,active,0,0.0
A_JA6YBLH4MT,account,A_JA6YBLH4MT,U_DTBYRGC8KI,CA,api,basic,active,0,0.0
A_IBBFR0AYVN,account,A_IBBFR0AYVN,U_DTBYRGC8KI,CA,api,basic,active,0,0.0
A_9SJEICUYZF,account,A_9SJEICUYZF,U_XCCSG4OFDT,IN,mobile,full,active,0,0.0
A_LDKFTSCZ7Z,account,A_LDKFTSCZ7Z,U_RC85EHPZRV,FR,mobile,basic,active,0,0.0
A_RX7RWW40HY,account,A_RX7RWW40HY,U_7VSYJAFCO3,BR,api,basic,active,0,0.0
A_ANC9NXAJMZ,account,A_ANC9NXAJMZ,U_S65QU0K5QZ,BR,web,basic,active,0,0.0
A_AHWTNU73YS,account,A_AHWTNU73YS,U_ZKW3GI60Q6,DE,api,none,active,0,0.0
A_KIR8EJ7FA9,account,A_KIR8EJ7FA9,U_GUO8I5JWK6,BR,web,full,active,0,0.0
A_T22HDEKRNU,account,A_T22HDEKRNU,U_Z0HR9T9CD1,BR,mobile,basic,active,0,0.0
A_2G46JL0K7M,account,A_2G46JL0K7M,U_LQJSQCZ0N0,AU,mobile,none,active,0,0.0
A_77WRMM2FIF,account,A_77WRMM2FIF,U_4OAE7L0RCT,GB,web,none,active,0,0.0
A_U7C8XULS4B,account,A_U7C8XULS4B,U_I8F34GADKT,US,mobile,basic,active,0,0.0
A_236ENMKTPS,account,A_236ENMKTPS,U_I8F34GADKT,US,mobile,basic,active,0,0.0
A_H6Z1TGH5HI,account,A_H6Z1TGH5HI,U_OC1YFMHBYH,AU,api,basic,active,0,0.0
A_1RLJ5F8KFM,account,A_1RLJ5F8KFM,U_Z43XZ6OLBA,CA,mobile,none,active,0,0.0
A_LGN7FZIBDM,account,A_LGN7FZIBDM,U_117NIDP9MG,FR,web,full,active,0,0.0
A_Z0302JXSGI,account,A_Z0302JXSGI,U_YH523GGODL,US,mobile,basic,active,0,0.0
A_6BUXRD5618,account,A_6BUXRD5618,U_UGHT7EHMGO,AU,mobile,none,active,0,0.0
A_Z3F1O508DH,account,A_Z3F1O508DH,U_LOQC3XNCHK,CA,web,full,active,0,0.0
A_P2IC5LM3YG,account,A_P2IC5LM3YG,U_LOQC3XNCHK,CA,web,full,active,0,0.0
A_EJ4XQQDU06,account,A_EJ4XQQDU06,U_LOQC3XNCHK,CA,web,full,active,0,0.0
A_E1X9G4OEWZ,account,A_E1X9G4OEWZ,U_V9DT94G8V9,IN,web,none,active,0,0.0
A_DA171QLQNM,account,A_DA171QLQNM,U_ZY9YLW5L4R,FR,web,none,active,0,0.0
A_XV9APGI32O,account,A_XV9APGI32O,U_MVVNXIV9IW,IN,mobile,basic,active,0,0.0
A_N8RGKIRXC9,account,A_N8RGKIRXC9,U_6L01WCNKFH,DE,web,basic,active,0,0.0
A_HAG1T6HIBO,account,A_HAG1T6HIBO,U_B7V80LKX1S,IN,web,full,active,0,0.0
A_7RRYVORLFO,account,A_7RRYVORLFO,U_9XKA4LIT6X,CA,api,full,active,0,0.0
A_IB6SQKAH4V,account,A_IB6SQKAH4V,U_IYZVNLPA5C,DE,web,none,active,0,0.0
A_6W5OR27NW3,account,A_6W5OR27NW3,U_IYZVNLPA5C,DE,web,none,active,0,0.0
A_5FDLF2EO48,account,A_5FDLF2EO48,U_IYZVNLPA5C,DE,web,none,active,0,0.0
A_VXFORDPUOP,account,A_VXFORDPUOP,U_GWFHDV37IC,FR,web,none,active,0,0.0
A_2E0Q1QMJCJ,account,A_2E0Q1QMJCJ,U_0LZIGIKQWJ,BR,api,full,active,0,0.0
A_0AKII80N2Q,account,A_0AKII80N2Q,U_0LZIGIKQWJ,BR,api,full,active,0,0.0
A_ZEO2JUXBOB,account,A_ZEO2JUXBOB,U_2C9OGPS013,FR,web,full,active,0,0.0
A_V8GZX3U5RR,account,A_V8GZX3U5RR,U_2AN417VF0J,GB,api,basic,active,0,0.0
A_XNPWCSQ6DN,account,A_XNPWCSQ6DN,U_QQNVCEQFGA,FR,api,basic,active,0,0.0
A_X4SPLY7MY3,account,A_X4SPLY7MY3,U_S0R778NRXV,DE,mobile,full,active,0,0.0
A_HK6S3AWQYQ,account,A_HK6S3AWQYQ,U_OB7NUGPJ60,FR,web,none,active,0,0.0
A_FIX17XNOF0,account,A_FIX17XNOF0,U_OB7NUGPJ60,FR,web,none,active,0,0.0
A_8TU5UT5I3P,account,A_8TU5UT5I3P,U_SRYZX70IB3,DE,api,basic,active,0,0.0
A_QPWN5EIA2Q,account,A_QPWN5EIA2Q,U_WYZXJQYJV8,BR,web,basic,active,0,0.0
A_AAUEHS2UDQ,account,A_AAUEHS2UDQ,U_4A1X7OV6SG,FR,web,full,active,0,0.0
A_2XA9XV9RXU,account,A_2XA9XV9RXU,U_P3JK8XNLO5,US,mobile,basic,active,0,0.0
A_0TO7GOCPBG,account,A_0TO7GOCPBG,U_0DW1MF07OL,IN,web,basic,active,0,0.0
A_E7AG8YKNDZ,account,A_E7AG8YKNDZ,U_93ACZSX0GN,DE,api,none,active,0,0.0
A_DZMPOGO93K,account,A_DZMPOGO93K,U_ZHG8Q3GCG1,US,api,full,active,0,0.0
A_TTHUH80JWZ,account,A_TTHUH80JWZ,U_J6OWW5FKNJ,GB,api,full,active,0,0.0
A_16COJUQ9KP,account,A_16COJUQ9KP,U_MVRYDC1AU9,DE,mobile,basic,active,0,0.0
A_U88YY5A3LQ,account,A_U88YY5A3LQ,U_DSAV917RMP,DE,api,basic,active,0,0.0
A_1EJ5Y3VOZ3,account,A_1EJ5Y3VOZ3,U_N6937XNCML,FR,mobile,basic,active,0,0.0
A_DV7ZOBIZ0B,account,A_DV7ZOBIZ0B,U_DQZ05EV5KZ,DE,api,full,active,0,0.0
A_7UQNYBFA7Y,account,A_7UQNYBFA7Y,U_DQZ05EV5KZ,DE,api,full,active,0,0.0
A_LESEMGBLFJ,account,A_LESEMGBLFJ,U_3NWXROG983,FR,api,full,active,0,0.0
A_XOWD06GJ33,account,A_XOWD06GJ33,U_AMB3LPVOWC,FR,web,none,active,0,0.0
A_JCG2LMLLQO,account,A_JCG2LMLLQO,U_P779460KHF,IN,web,basic,active,0,0.0
A_ZUP47AV5OS,account,A_ZUP47AV5OS,U_SU4SE2KYT5,FR,web,basic,active,0,0.0
A_3N9F8XG6KH,account,A_3N9F8XG6KH,U_GQEXIH1XDP,FR,api,full,active,0,0.0
A_OK3S87UKBX,account,A_OK3S87UKBX,U_ZF761HJR6E,BR,web,none,active,0,0.0
A_OU0EUI4CJU,account,A_OU0EUI4CJU,U_ET0DY571VX,DE,mobile,none,active,0,0.0
A_DDXJTW5NTT,account,A_DDXJTW5NTT,U_NZ0NXU43IE,DE,api,none,active,0,0.0
A_L7GDXQ4WBG,account,A_L7GDXQ4WBG,U_DD070EN48U,FR,mobile,full,active,0,0.0
A_0LZS3M0JG4,account,A_0LZS3M0JG4,U_DD070EN48U,FR,mobile,full,active,0,0.0
A_XBU602H7AB,account,A_XBU602H7AB,U_ACT49LNY2S,IN,api,none,active,0,0.0
A_J8GX6Y0XVL,account,A_J8GX6Y0XVL,U_VHOTQF74RQ,DE,mobile,basic,active,0,0.0
A_EAJEHFA6ZY,account,A_EAJEHFA6ZY,U_VFX2ZVL9E9,BR,web,basic,active,0,0.0
A_NNZY7JRCI4,account,A_NNZY7JRCI4,U_ZR3RZN9L3H,BR,mobile,basic,active,0,0.0
A_CKXOL6HZDW,account,A_CKXOL6HZDW,U_03ZB5GRO9X,GB,web,full,active,0,0.0
A_MPQGDKF0Q8,account,A_MPQGDKF0Q8,U_03ZB5GRO9X,GB,web,full,active,0,0.0
A_93Z9QBLZZB,account,A_93Z9QBLZZB,U_49TMY91OTK,GB,api,basic,active,0,0.0
A_6SJ4FHCU63,account,A_6SJ4FHCU63,U_ZH4OE1U24Z,CA,api,basic,active,0,0.0
A_E9GGZ64724,account,A_E9GGZ64724,U_QFEZKFH00A,GB,web,basic,active,0,0.0
A_6TXUESBFCI,account,A_6TXUESBFCI,U_0UY9F8P47D,DE,api,basic,active,0,0.0
A_BY2BXS8RWG,account,A_BY2BXS8RWG,U_9GB9XV8WOB,FR,mobile,basic,active,0,0.0
A_FQ1MENEPYF,account,A_FQ1MENEPYF,U_IRY8XNY2X1,DE,mobile,basic,active,0,0.0
A_LNWIN5XFSH,account,A_LNWIN5XFSH,U_5XJXNECRYS,CA,web,full,active,0,0.0
A_TPP5Z90E49,account,A_TPP5Z90E49,U_AUUJ02GRXP,DE,mobile,full,active,0,0.0
A_V672FEB31H,account,A_V672FEB31H,U_UDC62G3AUT,CA,mobile,full,active,0,0.0
A_4M3QTMPDJE,account,A_4M3QTMPDJE,U_3RSVZ2E186,DE,api,none,active,0,0.0
A_VWYSAGHWLG,account,A_VWYSAGHWLG,U_GVGT2EEHFU,DE,mobile,full,active,0,0.0
A_WL4KM3LJSM,account,A_WL4KM3LJSM,U_4B9SNTP8AK,IN,mobile,full,active,0,0.0
A_48714NBI2R,account,A_48714NBI2R,U_8S2XQUZS9M,CA,api,basic,active,0,0.0
A_TVUW35KKAB,account,A_TVUW35KKAB,U_THD3IGK38V,IN,api,none,active,0,0.0
A_U7UNLMXDUU,account,A_U7UNLMXDUU,U_HMEWCJN6OC,US,api,full,active,0,0.0
A_GA1QGT65LA,account,A_GA1QGT65LA,U_JPZTC09ZGN,BR,api,full,active,0,0.0
A_HHN6QMUUMT,account,A_HHN6QMUUMT,U_X3VPF9PAVC,CA,mobile,basic,active,0,0.0
A_ZF4QW2FHIZ,account,A_ZF4QW2FHIZ,U_EDTCXNMJ5I,AU,api,basic,active,0,0.0
A_1SJX9A1PRG,account,A_1SJX9A1PRG,U_AN8ND7G0L3,DE,web,full,active,0,0.0
A_E3D44LXL71,account,A_E3D44LXL71,U_RTZ5TV6G8O,IN,web,none,active,0,0.0
A_FKOCYC3DAD,account,A_FKOCYC3DAD,U_RTZ5TV6G8O,IN,web,none,active,0,0.0
A_RU0I7WMDK8,account,A_RU0I7WMDK8,U_M08TV4REAS,CA,api,basic,active,0,0.0
A_AGRCBW72AK,account,A_AGRCBW72AK,U_M08TV4REAS,CA,api,basic,active,0,0.0
A_DCU8895HXL,account,A_DCU8895HXL,U_FEN0B09ZIV,AU,api,full,active,0,0.0
A_CM3DVJCF9T,account,A_CM3DVJCF9T,U_FEN0B09ZIV,AU,api,full,active,0,0.0
A_PPNOV3SYNH,account,A_PPNOV3SYNH,U_ZG92SJP753,US,api,none,active,0,0.0
A_BK0O4G56XA,account,A_BK0O4G56XA,U_K48OLDC08F,IN,api,full,active,0,0.0
A_Q9B1N7Q82Z,account,A_Q9B1N7Q82Z,U_C0TR58PS0R,FR,web,full,active,0,0.0
A_ZIWJOTIKYN,account,A_ZIWJOTIKYN,U_S95ZOW60ZZ,US,mobile,basic,active,0,0.0
A_MB30I1WW4P,account,A_MB30I1WW4P,U_0I0835TVV8,CA,api,full,active,0,0.0
A_9YYR8IF5VZ,account,A_9YYR8IF5VZ,U_Y5SIC4S8PN,CA,mobile,basic,active,0,0.0
A_FDILAOSYXO,account,A_FDILAOSYXO,U_NE6IT1EKKH,AU,web,none,active,0,0.0
A_O3FQ7ANZWX,account,A_O3FQ7ANZWX,U_0UHK7X3BQW,BR,web,basic,active,0,0.0
A_N650DJI1YC,account,A_N650DJI1YC,U_0UHK7X3BQW,BR,web,basic,active,0,0.0
A_UBLODPRB0C,account,A_UBLODPRB0C,U_0UHK7X3BQW,BR,web,basic,active,0,0.0
A_JKYONP5BOI,account,A_JKYONP5BOI,U_RMWLMA6GMD,BR,api,basic,active,0,0.0
A_PL668A71H4,account,A_PL668A71H4,U_RDSFERFXIO,CA,api,none,active,0,0.0
A_Z1HKN2VIRR,account,A_Z1HKN2VIRR,U_KPG3DP4FMP,CA,mobile,basic,active,0,0.0
A_K06GS2C4YX,account,A_K06GS2C4YX,U_M5HGBO06FH,CA,web,none,active,0,0.0
A_E0F9F4U5TQ,account,A_E0F9F4U5TQ,U_M5HGBO06FH,CA,web,none,active,0,0.0
A_VK94CL4OTG,account,A_VK94CL4OTG,U_RXJPT2ZL15,DE,web,none,active,0,0.0
A_M80KBP3GLS,account,A_M80KBP3GLS,U_S74NDDAFS1,GB,api,basic,active,0,0.0
A_SJCNFQ7N6W,account,A_SJCNFQ7N6W,U_IYM90PKR1I,BR,api,basic,active,0,0.0
A_06CGMD2S0S,account,A_06CGMD2S0S,U_IYM90PKR1I,BR,api,basic,active,0,0.0
A_QRE8NEA0XG,account,A_QRE8NEA0XG,U_FSI159I3HZ,CA,mobile,basic,active,0,0.0
A_RBNIUHRV8Y,account,A_RBNIUHRV8Y,U_3ZSG9VWIEB,AU,mobile,basic,active,0,0.0
A_L5N7F9LTUO,account,A_L5N7F9LTUO,U_97PWDBOLWI,GB,web,basic,active,0,0.0
A_MVNK4MBJLD,account,A_MVNK4MBJLD,U_MRSXKJKMPL,BR,api,basic,active,0,0.0
A_0X1AUBLFJU,account,A_0X1AUBLFJU,U_BBB0HQ6DG8,CA,mobile,basic,active,0,0.0
A_D9WIFNRGDT,account,A_D9WIFNRGDT,U_NKDAT5L0N2,DE,web,full,active,0,0.0
A_OXB3V7G5DW,account,A_OXB3V7G5DW,U_TNXHN5E0EV,FR,api,full,active,0,0.0
A_OMPXXDZT87,account,A_OMPXXDZT87,U_TNXHN5E0EV,FR,api,full,active,0,0.0
A_9YTGND2LUI,account,A_9YTGND2LUI,U_6XGZ7CTM09,AU,web,none,active,0,0.0
A_NX1KHQKBKF,account,A_NX1KHQKBKF,U_6XGZ7CTM09,AU,web,none,active,0,0.0
A_T132P8C17O,account,A_T132P8C17O,U_6XGZ7CTM09,AU,web,none,active,0,0.0
A_67VNYNS4P1,account,A_67VNYNS4P1,U_HZBGTJ5469,FR,api,full,active,0,0.0
A_QTYW45KWIQ,account,A_QTYW45KWIQ,U_6QZ6CP7SAV,IN,api,full,active,0,0.0
A_ZFV0Z86HEV,account,A_ZFV0Z86HEV,U_ZEBU2Y0OY5,GB,mobile,none,active,0,0.0
A_P2VON2FR5X,account,A_P2VON2FR5X,U_8F1N2OJGFH,DE,mobile,basic,active,0,0.0
A_U6TJ2PKKIU,account,A_U6TJ2PKKIU,U_Z52QZSKHZT,GB,web,full,active,0,0.0
A_5J3N6MM042,account,A_5J3N6MM042,U_GBIBF57J2X,GB,mobile,basic,active,0,0.0
A_H5MPQ79XTM,account,A_H5MPQ79XTM,U_I3TAMVNCZT,FR,api,basic,active,0,0.0
A_DXE2IFR8H6,account,A_DXE2IFR8H6,U_ZOWLC33H8G,GB,mobile,basic,active,0,0.0
A_Z1KVH1UOQY,account,A_Z1KVH1UOQY,U_8T922D0NX5,GB,mobile,full,active,0,0.0
A_UO9RT4YR8J,account,A_UO9RT4YR8J,U_8T922D0NX5,GB,mobile,full,active,0,0.0
A_P9UWPWMDRP,account,A_P9UWPWMDRP,U_WT3HJU31FI,IN,web,full,active,0,0.0
A_3KKOFBDN2G,account,A_3KKOFBDN2G,U_0N6DGG5GR0,DE,mobile,basic,active,0,0.0
A_O87F12S49H,account,A_O87F12S49H,U_XAFGOVCCI6,DE,api,none,active,0,0.0
A_NHRCOSKPSC,account,A_NHRCOSKPSC,U_8DS03VNA31,GB,mobile,basic,active,0,0.0
A_5BRYQPENPD,account,A_5BRYQPENPD,U_XBIDFWA88D,IN,api,full,active,0,0.0
A_0Q8CW8HYV1,account,A_0Q8CW8HYV1,U_0MZHRUPFLF,US,api,basic,active,0,0.0
A_K5NNRDBPZO,account,A_K5NNRDBPZO,U_CYWE3DKS4F,CA,mobile,none,active,0,0.0
A_T6BJNZSO5M,account,A_T6BJNZSO5M,U_6APFXI5N53,BR,web,basic,active,0,0.0
A_F559AN2ZWR,account,A_F559AN2ZWR,U_EGDD8MWE77,FR,web,none,active,0,0.0
A_LEJWCXA78A,account,A_LEJWCXA78A,U_6VGTVYFYK3,CA,web,full,active,0,0.0
A_97Q7CRK0P9,account,A_97Q7CRK0P9,U_MD6X73ZCA7,AU,api,none,active,0,0.0
A_826U2VFCPD,account,A_826U2VFCPD,U_FXLOZ2RCU8,BR,api,basic,active,0,0.0
A_BOMI53VT0Y,account,A_BOMI53VT0Y,U_FXLOZ2RCU8,BR,api,basic,active,0,0.0
A_OOTY3POF1F,account,A_OOTY3POF1F,U_FXLOZ2RCU8,BR,api,basic,active,0,0.0
A_T5YFIAZAUN,account,A_T5YFIAZAUN,U_KD9GNLPYO2,CA,web,basic,active,0,0.0
A_VJT6TCJAY1,account,A_VJT6TCJAY1,U_M2XIPRTT3N,FR,mobile,basic,active,0,0.0
A_JPA0U47LKE,account,A_JPA0U47LKE,U_M2XIPRTT3N,FR,mobile,basic,active,0,0.0
A_3N4D8ODG9V,account,A_3N4D8ODG9V,U_UPUY0ZIA9A,CA,api,none,active,1,0.0
A_WA78V3C1ED,account,A_WA78V3C1ED,U_U87CM453KF,AU,web,none,active,0,0.0
A_4SAUFYY5LC,account,A_4SAUFYY5LC,U_U87CM453KF,AU,web,none,active,0,0.0
A_W4T7CAMSO6,account,A_W4T7CAMSO6,U_486I3CE8ZN,FR,mobile,none,active,0,0.0
A_VC7AE9DUV1,account,A_VC7AE9DUV1,U_A8NZXC45BN,FR,mobile,full,active,0,0.0
A_RD1PO5RGJF,account,A_RD1PO5RGJF,U_CCU3FG00ZK,GB,web,full,active,0,0.0
A_70Z8SEDYM5,account,A_70Z8SEDYM5,U_OM2ZKF5B1S,CA,mobile,none,active,0,0.0
A_WGGVYJ2JZO,account,A_WGGVYJ2JZO,U_A3Y5T37SZP,US,mobile,basic,active,0,0.0
A_4UGEBV3ZJT,account,A_4UGEBV3ZJT,U_F9S9EHWHG0,GB,mobile,basic,active,0,0.0
A_T0UM5YEH22,account,A_T0UM5YEH22,U_U43QLX3F2X,BR,web,none,active,0,0.0
A_GM02CGSBO3,account,A_GM02CGSBO3,U_HDCV4BKTCV,CA,api,basic,active,0,0.0
A_7ARDM8ZPH9,account,A_7ARDM8ZPH9,U_1LTWBJ9UU2,IN,mobile,full,active,0,0.0
A_65YMCIN1UL,account,A_65YMCIN1UL,U_BL7AMKOH10,DE,api,basic,active,0,0.0
A_RG540FAJPU,account,A_RG540FAJPU,U_9ZDO0D3FVN,FR,web,full,active,0,0.0
A_T5665CP6XI,account,A_T5665CP6XI,U_V4KFQ5DZ53,DE,mobile,basic,active,0,0.0
A_GPCRNYGRF0,account,A_GPCRNYGRF0,U_X1F8S0X7M2,IN,api,basic,active,0,0.0
A_BFFAHT4A27,account,A_BFFAHT4A27,U_MM4P61NHVC,DE,api,basic,active,0,0.0
A_KIEUT3JCL4,account,A_KIEUT3JCL4,U_FWR2F5T82D,BR,web,basic,active,0,0.0
A_YZSGB3CVFT,account,A_YZSGB3CVFT,U_DL7FKNDG1J,DE,api,full,active,0,0.0
A_3T7C69BFIQ,account,A_3T7C69BFIQ,U_RJ5XFEUB4O,BR,api,basic,active,0,0.0
A_SAVA730WKZ,account,A_SAVA730WKZ,U_RJ5XFEUB4O,BR,api,basic,active,0,0.0
A_0VQ2FI8V9G,account,A_0VQ2FI8V9G,U_47EN48NYSJ,DE,mobile,basic,active,0,0.0
A_LLCEZWJTX3,account,A_LLCEZWJTX3,U_5YWX0I3A4K,BR,web,basic,active,0,0.0
A_2MKGIJBNUS,account,A_2MKGIJBNUS,U_FOCNQDQX6Q,DE,web,full,active,0,0.0
A_26ASF3P96X,account,A_26ASF3P96X,U_D0771HLL9R,BR,web,basic,active,0,0.0
A_TIM425VK3Z,account,A_TIM425VK3Z,U_ZRKBFQXLBV,US,api,basic,active,0,0.0
A_0Y3MRRRIS9,account,A_0Y3MRRRIS9,U_N7NPRB58YJ,IN,mobile,basic,active,0,0.0
A_02TNEQC4E4,account,A_02TNEQC4E4,U_WDCOKZ5SYJ,DE,web,none,active,0,0.0
A_2F9S5R2KU9,account,A_2F9S5R2KU9,U_3D6M1FMPRY,IN,mobile,full,active,0,0.0
A_PY354MYNWZ,account,A_PY354MYNWZ,U_FZMYOA2VCY,IN,mobile,basic,active,0,0.0
A_RW6MVN35IA,account,A_RW6MVN35IA,U_WL9700LFQF,GB,web,full,active,0,0.0
A_C2WEX285K8,account,A_C2WEX285K8,U_5E8OSAQ3EQ,BR,web,basic,active,0,0.0
A_JO6QVCZ823,account,A_JO6QVCZ823,U_8DH9PTFNM8,IN,mobile,basic,active,0,0.0
A_6YATMMXUFJ,account,A_6YATMMXUFJ,U_8UA3A6S5ZX,FR,mobile,none,active,0,0.0
A_LV63N79II6,account,A_LV63N79II6,U_QOMTS1EGPG,AU,api,none,active,0,0.0
A_0NJEGOHMPR,account,A_0NJEGOHMPR,U_VTN4YPKW74,GB,api,full,active,0,0.0
A_2XR3RFBIUR,account,A_2XR3RFBIUR,U_VTN4YPKW74,GB,api,full,active,0,0.0
A_STJQENWLKM,account,A_STJQENWLKM,U_93DXWOR17D,US,api,none,active,0,0.0
A_24FJ57R7O0,account,A_24FJ57R7O0,U_93DXWOR17D,US,api,none,active,0,0.0
A_7LPSV0FHSO,account,A_7LPSV0FHSO,U_PUBKPIQNHQ,US,web,basic,active,0,0.0
A_AWTCX4REGT,account,A_AWTCX4REGT,U_E86O3Z0ANI,IN,api,basic,active,0,0.0
A_07BBMPXQ3X,account,A_07BBMPXQ3X,U_K5J42OI6OA,AU,api,none,active,0,0.0
A_PE0C3CD471,account,A_PE0C3CD471,U_FN33VM89I9,US,mobile,basic,active,0,0.0
A_Y9YV8B80C3,account,A_Y9YV8B80C3,U_GX32UEW9G6,AU,web,basic,active,0,0.0
A_KRRMIE2KQK,account,A_KRRMIE2KQK,U_SPD2SW24WJ,US,web,full,active,0,0.0
A_IFSM463IO4,account,A_IFSM463IO4,U_T8HDPWVBZ7,AU,web,basic,active,0,0.0
A_85IF62RUE6,account,A_85IF62RUE6,U_CN0EQWMI6K,FR,api,basic,active,0,0.0
A_4GTCAZCFDA,account,A_4GTCAZCFDA,U_TI221XJ7WW,IN,mobile,basic,active,0,0.0
A_DQ5UYZNI6B,account,A_DQ5UYZNI6B,U_TI221XJ7WW,IN,mobile,basic,active,0,0.0
A_Q0ZQ8S0H2N,account,A_Q0ZQ8S0H2N,U_TI221XJ7WW,IN,mobile,basic,active,0,0.0
A_LFLOH5RI7B,account,A_LFLOH5RI7B,U_UDQVDK6DRN,GB,mobile,basic,active,0,0.0
A_JDY3FKXN03,account,A_JDY3FKXN03,U_4ORAC8CYNL,DE,api,basic,active,0,0.0
A_6W32VAADVE,account,A_6W32VAADVE,U_63GAGUVB99,GB,mobile,none,active,0,0.0
A_XST0KKM3XQ,account,A_XST0KKM3XQ,U_RWTF07GBAS,AU,mobile,none,active,0,0.0
A_BJYXR1QNJN,account,A_BJYXR1QNJN,U_F5EHLH07JR,CA,mobile,full,active,0,0.0
A_4MJ0EY5K1O,account,A_4MJ0EY5K1O,U_8MTK0RSOGG,CA,web,basic,active,0,0.0
A_CR26UU6DFD,account,A_CR26UU6DFD,U_Y5KOV1L28R,DE,mobile,basic,active,0,0.0
A_NDDD2N3KC8,account,A_NDDD2N3KC8,U_5P03WVPUNW,CA,mobile,basic,active,0,0.0
A_2MAJUJJ460,account,A_2MAJUJJ460,U_CGBSVK3X8M,GB,web,full,active,0,0.0
A_38MP5CIA91,account,A_38MP5CIA91,U_BGL2MCXN2E,GB,mobile,basic,active,0,0.0
A_EW5ADAPV3G,account,A_EW5ADAPV3G,U_LALQ26UNVS,CA,mobile,full,active,0,0.0
A_FDEGVIGA7K,account,A_FDEGVIGA7K,U_DKV54C6P1L,DE,web,full,active,0,0.0
A_YTMQSHDZ8F,account,A_YTMQSHDZ8F,U_DKV54C6P1L,DE,web,full,active,0,0.0
A_ZQLDH0SQUS,account,A_ZQLDH0SQUS,U_LH2R9PEGLN,GB,mobile,basic,active,0,0.0
A_M05N7LLILW,account,A_M05N7LLILW,U_UKX496K4O6,DE,api,none,active,0,0.0
A_MLDKPBIR6I,account,A_MLDKPBIR6I,U_7BXCD20J1O,CA,api,basic,active,0,0.0
A_SUOB4X7K0N,account,A_SUOB4X7K0N,U_ULWOZQ48EN,DE,mobile,none,active,0,0.0
A_UYUIRZUBLM,account,A_UYUIRZUBLM,U_WBBADLYPGG,DE,web,basic,active,0,0.0
A_TAPUSLMW6X,account,A_TAPUSLMW6X,U_6N6975J2D8,FR,mobile,none,active,0,0.0
A_8VMR47R05V,account,A_8VMR47R05V,U_CLW3JGEQE5,GB,mobile,full,active,0,0.0
A_8OILM3ILBQ,account,A_8OILM3ILBQ,U_158OQESUX9,US,mobile,full,active,0,0.0
A_JRB6G7MIHU,account,A_JRB6G7MIHU,U_L0IJKCU5X0,BR,api,none,active,0,0.0
A_TKFDBM1SW4,account,A_TKFDBM1SW4,U_HC8CAH3GDH,FR,mobile,full,active,0,0.0
A_OOGLUAP56H,account,A_OOGLUAP56H,U_VS41LQFS6H,GB,web,full,active,0,0.0
A_ENB0R84UJM,account,A_ENB0R84UJM,U_N95S2GKFL5,GB,mobile,basic,active,0,0.0
A_G92GVW2CFC,account,A_G92GVW2CFC,U_XF50I6GBXQ,CA,api,basic,active,0,0.0
A_TE8BTQ786A,account,A_TE8BTQ786A,U_J7DPFSSBJD,GB,web,basic,active,0,0.0
A_802U2S4YT7,account,A_802U2S4YT7,U_X0PKOVTRPY,DE,mobile,none,active,0,0.0
